User-ID,ISBN,Book-Rating
1025,0060928336,5
1025,0142000663,10
1025,0380012863,8
1025,0394404289,9
1025,0552124753,10
1025,0552996009,9
1025,0552998001,9
1025,068484267X,9
1025,0743225082,8
1025,0749397543,8
1075,0142001740,10
1075,0316666343,7
1075,0375726403,7
1075,0385504209,7
1075,0553377868,9
1075,0609608444,10
1075,0767902521,9
1075,1400034779,5
1116,0061030651,8
1116,006109594X,7
1116,031298250X,4
1116,0425185710,6
1116,0553575619,5
1129,0064407667,4
1129,014025448X,7
1129,0385472951,6
1129,0385493800,6
1129,0553377876,3
1131,0060934417,8
1131,0060976845,7
1131,0061093092,8
1131,0061098361,7
1131,0070212570,7
1131,0312243022,8
1131,0312983824,6
1131,0345370805,7
1131,0375703055,7
1131,0385480016,9
1131,0394758285,7
1131,0440214424,8
1131,0446672211,7
1131,0446673544,5
1131,0449149676,7
1131,0451187903,7
1131,0671004565,6
1131,0671793489,7
1131,0679761837,7
1131,0679772677,7
1131,0743418174,7
1155,006101253X,7
1155,0373250223,8
1155,0380814021,6
1155,0380817683,10
1155,0451409256,9
1155,0671032658,9
1155,0671689231,7
1167,0060929596,10
1167,038533656X,5
1167,0440217520,5
1167,0440224675,8
1167,0802135196,9
1211,0006513204,7
1211,0099771519,9
1211,0140621725,8
1211,0330367358,8
1211,0385504209,9
1211,0752853694,8
1211,0786889373,8
1211,2070360024,8
1261,0316776963,8
1261,0345401123,7
1261,0345438329,6
1261,0452282152,7
1261,0688177751,8
1409,0061093106,8
1409,0373218192,8
1409,042517736X,9
1409,0515120006,6
1409,0515127396,5
1412,0156027321,9
1412,0345416260,9
1412,0385486804,9
1412,0385494785,9
1412,0385512104,9
1424,0060512822,7
1424,0060930535,7
1424,0061015725,8
1424,0061056871,6
1424,0061097314,5
1424,0099771519,8
1424,0142001430,7
1424,0151002290,6
1424,0156001314,8
1424,031215125X,7
1424,0312420366,8
1424,0316291161,8
1424,0380603764,6
1424,0385720106,7
1424,039914255X,7
1424,0671646575,8
1424,0671776134,8
1424,0743431014,7
1424,0767902521,8
1424,0804106304,6
1435,0060915544,10
1435,0060977477,5
1435,0345378490,5
1435,0345387651,5
1435,0380728249,10
1435,0399133143,5
1435,0446611239,10
1435,0446672211,8
1435,0451183665,7
1435,0451208765,4
1435,0517149257,10
1435,0517573822,10
1435,0671024248,4
1435,068484267X,8
1435,0684848783,5
1435,0684855631,9
1435,080410753X,10
1435,0971880107,5
1435,155874262X,10
1435,1573221775,4
1548,0060394447,1
1548,0312243022,8
1548,034540288X,5
1548,0345425707,8
1548,0345434692,7
1548,0425167313,8
1548,0452282152,8
1548,0553131893,8
1548,0553258540,9
1548,0765342294,8
1585,0316182540,7
1585,0345413903,7
1585,0446604658,6
1585,0446611611,6
1585,0449212602,8
1585,0451178033,6
1585,0553282476,7
1585,0553299506,7
1585,0684867621,4
1660,0312983654,6
1660,0345454073,3
1660,0553561618,6
1660,0553582747,5
1660,0671034022,6
1660,089480829X,7
1674,0060187271,10
1674,0060975547,9
1674,0345384466,7
1674,0345416880,7
1674,0375725784,10
1674,0385483503,10
1674,038548951X,10
1674,0385497288,10
1674,0393312801,10
1674,0449912558,5
1674,0553380958,10
1674,0618129030,8
1674,0812505166,10
1733,0061042005,9
1733,0312983824,5
1733,0316089699,5
1733,0345447840,10
1733,0373218400,9
1733,0373240228,10
1733,0373242328,6
1733,0380775840,9
1733,0425181111,7
1733,0440168724,9
1733,0446357405,7
1733,0446364762,5
1733,0446527130,7
1733,0515118230,8
1733,051513287X,9
1733,0553107232,7
1733,0553285947,7
1733,0553562746,7
1733,059035342X,10
1733,0671007696,9
1733,067179793X,5
1733,0743412621,8
1733,0971880107,1
1733,1551664348,7
1733,1551665794,7
1733,1551669404,6
1848,0061030651,5
1848,0156027321,10
1848,0345342968,10
1848,0345348109,9
1848,0345378482,8
1848,0345417623,8
1848,0345443683,9
1848,0451169530,5
1848,0684818868,10
1848,0762406984,10
1848,0786868716,10
1848,0812511816,10
1848,0812513738,8
1848,0812550706,8
1903,0316777730,10
1903,0345333152,10
1903,0345409469,10
1903,0385722192,2
1903,044022330X,6
1903,0679430946,10
1903,0684866005,1
1903,078686351X,6
1903,0812550706,10
2010,0380796090,6
2010,0440221420,5
2010,0446604666,10
2010,0451197879,8
2010,0684836491,5
2010,0684859262,8
2010,0688156126,9
2012,0316154067,9
2012,0345353145,8
2012,0449221482,8
2012,0515120863,6
2012,0553279912,10
2012,0553348973,5
2012,0670892963,2
2012,0671023616,8
2030,0060191988,10
2030,0062502174,10
2030,006251279X,10
2030,0140298479,10
2030,0385315287,10
2030,0394404289,10
2030,0440108268,10
2030,044020562X,10
2030,0525945040,10
2030,0671777351,10
2030,1561706213,10
2033,0060248025,10
2033,0060256664,10
2033,0060256737,10
2033,0060950536,10
2033,0099428385,8
2033,0140386645,8
2033,0142000663,10
2033,0345337662,5
2033,0345340426,10
2033,0380775123,10
2033,0399523308,6
2033,0439064864,9
2033,0439136350,9
2033,0439139597,9
2033,043935806X,9
2033,0451456718,10
2033,0451456734,10
2033,0451458508,10
2033,0451458990,10
2033,051513628X,6
2033,0553379534,10
2033,0553573136,8
2033,0590353403,9
2033,0671524313,6
2033,0688149790,8
2033,0765342987,10
2033,0765345048,10
2033,0786880007,8
2033,0812532597,8
2033,0812532619,8
2033,0812532635,8
2033,0812533313,10
2033,0812533550,10
2033,0812575717,10
2033,0836204387,10
2033,0836218256,9
2033,0836218787,10
2033,0836220889,10
2033,0836221362,10
2033,0886773776,10
2033,0886773784,10
2033,0886774004,10
2033,0886774012,9
2033,0886774543,10
2033,0886774632,10
2033,0886775639,8
2033,0886775876,10
2033,0886776619,9
2033,0886777739,10
2033,0920668372,10
2041,0385416342,7
2041,0385424736,7
2041,0671617028,8
2041,0679743243,5
2041,068483376X,1
2110,0060987529,7
2110,0064472779,8
2110,0151008116,5
2110,015216250X,8
2110,0345283929,10
2110,0345314255,10
2110,0345317580,10
2110,0345335287,10
2110,0345375580,10
2110,0345423038,6
2110,0451137965,9
2110,051512463X,8
2110,0515127396,8
2110,0515134384,5
2110,0515136557,3
2110,0553073273,9
2110,059035342X,10
2110,0590629778,10
2110,0590629786,10
2110,0671527215,9
2110,0671532642,8
2110,0671695304,10
2110,0886774500,9
2139,0142004235,8
2139,0385335830,7
2139,0515130389,10
2139,0515135062,10
2139,0553272837,10
2139,0743262174,8
2179,0060392452,9
2179,0312263120,8
2179,0380815931,10
2179,0385504209,10
2179,0446532231,9
2179,0451524934,8
2179,0553373803,10
2179,0590353403,10
2179,0618002219,9
2179,0886777844,9
2179,0887307884,9
2287,0060981180,6
2287,0140077022,5
2287,0375706062,6
2287,0425147622,7
2287,0446360856,6
2287,0451180410,7
2288,0070212570,8
2288,0425115801,10
2288,0425144429,5
2288,0425188809,10
2288,0553210092,5
2288,0553582763,9
2313,0020442602,9
2313,0060173289,9
2313,0312876513,6
2313,0345348036,9
2313,034545104X,5
2313,0385482388,5
2313,0394756827,10
2313,0399141146,3
2313,0399146431,5
2313,0452260116,9
2313,0553278223,7
2313,0679733760,7
2313,0679745580,8
2313,0812533550,9
2337,0060928336,9
2337,0060987561,7
2337,0142001740,8
2337,0312265867,7
2337,0345350499,9
2337,0385505833,7
2337,0440403278,10
2337,0451191145,9
2337,0451191153,8
2337,0671510126,8
2337,0842314296,10
2358,0064408655,9
2358,0140071083,6
2358,0345348176,8
2358,0440220653,8
2358,0440400759,8
2358,0446603775,8
2358,0446603783,8
2358,0451160312,6
2358,0671746065,8
2399,0345317580,7
2399,0345334310,8
2399,0345337662,9
2399,0671876015,9
2399,0812533666,4
2766,0060958022,8
2766,0060975849,9
2766,014034294X,9
2766,0316666343,9
2766,038039586X,9
2766,0380726815,6
2766,0385508417,7
2766,0425178102,5
2766,0440204194,8
2766,0440211263,8
2766,0440219078,8
2766,0440221595,8
2766,0440237688,7
2766,044048474X,7
2766,0446310786,10
2766,0446516538,6
2766,0446607339,8
2766,0446611867,7
2766,0449005615,9
2766,0553279912,7
2766,0670030643,8
2766,0671721291,6
2766,0679733760,5
2766,0679751602,6
2766,0684801221,10
2766,0736903054,10
2766,0745926290,8
2766,0767902521,8
2766,0874869870,9
2766,0898157803,8
2766,0971880107,6
2766,1558745718,7
2766,1566840287,7
2891,0060504080,9
2891,0060928336,6
2891,0142001740,7
2891,0156027321,5
2891,0345404475,7
2891,0374100128,7
2891,0385482388,7
2891,038548951X,8
2891,0385503857,9
2891,044900483X,9
2891,0449912558,9
2891,0452260116,8
2891,0553211404,7
2891,0553562967,7
2891,0671003755,7
2891,0679732764,8
2891,074325547X,8
2891,0804106304,7
2891,0918949165,7
2891,140003065X,9
2891,1400032717,8
2891,1561003913,4
2891,1594200106,6
2977,0060981180,8
2977,0142001430,7
2977,0316569321,7
2977,037570504X,5
2977,0375725784,3
2977,0385491050,3
2977,0425130215,9
2977,0425175111,8
2977,0449002632,8
2977,0452282152,7
2977,0525945210,6
2977,0670894494,6
2977,0671021001,9
2977,0671496107,10
2977,0821221817,10
3145,0375821813,8
3145,0380720191,10
3145,0394571029,10
3145,0425182908,7
3145,0440128994,7
3145,0440129613,7
3145,044021145X,9
3145,0440419468,8
3145,0446343455,8
3145,0446359866,9
3145,0446611611,8
3145,044661193X,9
3145,067975833X,10
3145,0743469801,9
3145,1573229326,5
3167,0345257189,5
3167,0345335651,9
3167,0345337662,5
3167,0345370775,9
3167,034540288X,7
3167,0380012863,8
3167,0425181464,8
3167,0440219078,10
3167,0440998050,10
3167,0451458125,8
3167,0515090174,7
3167,0553234617,10
3167,0553574353,10
3167,0671004107,9
3167,067150987X,6
3167,0671721380,7
3167,080410526X,6
3167,0812550706,10
3282,0441135560,10
3282,0451160533,9
3282,0451176812,9
3282,0451205421,8
3282,0553148001,9
3329,0440234743,8
3329,0553297988,7
3329,0553568728,7
3329,0679448594,5
3329,0884046818,9
3331,006109157X,8
3331,0345444892,7
3331,0425161242,10
3331,0446527785,10
3331,0446613436,9
3331,0449006530,4
3331,0553576011,9
3331,067102535X,9
3331,0671868713,9
3346,0020427859,5
3346,0064407055,5
3346,0312890044,9
3346,0316107018,7
3346,0316666343,9
3346,0345320115,10
3346,0345413350,8
3346,0345441435,6
3346,0380789035,6
3346,0441068804,7
3346,0552131067,7
3346,0689710879,6
3346,0689710887,6
3346,0836204387,9
3346,0836218256,10
3346,0836218353,10
3346,0836218620,9
3346,0836220676,6
3363,0060294698,10
3363,0060652934,7
3363,006098824X,10
3363,0064405176,10
3363,0064472795,10
3363,0312171838,10
3363,0312187106,10
3363,0316096199,10
3363,0345403339,10
3363,0345453387,8
3363,0373250118,7
3363,0373250126,8
3363,0373250207,10
3363,0373250223,9
3363,0373250533,8
3363,0375706429,8
3363,0380754843,8
3363,0380814021,10
3363,0380973545,10
3363,0385722435,10
3363,0440416248,9
3363,044652087X,10
3363,0446672211,10
3363,0451409256,10
3363,0553213164,10
3363,055323370X,10
3363,0553264931,10
3363,0671027344,9
3363,0679751602,8
3363,0763616052,9
3363,0804108293,10
3371,0070212570,10
3371,0373079613,7
3371,0373484003,7
3371,0373484410,5
3371,0380775840,5
3371,0380807866,7
3371,0394800133,10
3371,0425175405,8
3371,0440147956,10
3371,0440226430,9
3371,0451169530,10
3371,0515122734,9
3371,0671004573,7
3371,0671528203,7
3371,0671705091,7
3371,0671793551,7
3371,0743439740,10
3371,0802135196,7
3371,0804108293,9
3371,0812544420,5
3373,006109157X,7
3373,0061099368,8
3373,0312291639,8
3373,0312995423,5
3373,0345386132,5
3373,0375727345,7
3373,0380804697,7
3373,039914613X,7
3373,0399149155,8
3373,0425161242,3
3373,0425178951,5
3373,0425195449,7
3373,0440236703,5
3373,0440479002,6
3373,0449003787,7
3373,0451208811,8
3373,0452264464,10
3373,0671014919,6
3373,0671027360,5
3373,0671027387,5
3373,0743411439,7
3556,0385504209,10
3556,0385508042,9
3556,0440439884,10
3556,044651652X,10
3556,0671027360,10
3556,0842321934,10
3556,0842321942,10
3556,0842329277,10
3556,0880296143,7
3556,1841952974,8
3578,0060987049,9
3578,0316346624,10
3578,0345347951,8
3578,0676972152,9
3578,0679417796,9
3578,0802130208,10
3578,1550548913,9
3578,1573225517,10
3640,0066620996,5
3640,0142002267,8
3640,0312951426,8
3640,0312953615,8
3640,0375703764,6
3640,0670820555,5
3640,0671004549,5
3640,0671027360,8
3640,0671567829,8
3719,0312978332,6
3719,0345384369,8
3719,0446609781,8
3719,0449219410,9
3719,0451124383,8
3719,0451408888,8
3719,051512608X,7
3719,0515127221,7
3719,0679454446,8
3817,0380018179,8
3817,0385479565,9
3817,0425152251,6
3817,0440206154,7
3817,0440967694,10
3817,0671758896,8
3827,0060504072,10
3827,0140132708,10
3827,014029628X,6
3827,0141301058,10
3827,0152017682,8
3827,015201800X,6
3827,0152018018,9
3827,0312274920,8
3827,0345337662,7
3827,0345348036,9
3827,0345351525,8
3827,0345371984,10
3827,034538475X,8
3827,0345409671,8
3827,0345413350,7
3827,0345423402,7
3827,034544356X,5
3827,038081658X,10
3827,038533303X,10
3827,0385483503,10
3827,0385497288,10
3827,0441002617,7
3827,0441004326,8
3827,0441005195,8
3827,0553562614,10
3827,0553573314,9
3827,0553573861,10
3827,0553573985,10
3827,0743421574,6
3827,0756401364,7
3827,0765342987,10
3827,0765345048,10
3827,0804114986,10
3827,0826308791,8
3827,0886777844,7
3827,0886779758,7
3827,1931561230,8
3840,0345423291,10
3840,0345445732,10
3840,0373711646,8
3840,0385508042,8
3840,0451410157,9
3840,051513287X,9
3840,0671042505,8
3840,1570613818,9
3840,193156146X,10
3917,0140621806,10
3917,0156007754,7
3917,031205436X,10
3917,0380732181,7
3917,038533348X,7
3917,0394758285,7
3917,0670892963,5
3917,0671027638,7
3917,0679722645,7
3917,0679756973,8
3917,0688156819,10
3917,0872860175,8
3917,1573226521,7
3917,1573226882,6
3917,1573228214,8
3923,0060192119,7
3923,0064407667,5
3923,0064407675,5
3923,0380731797,8
3923,0380789019,7
3923,0380977788,6
3923,0441304834,6
3923,0515134449,4
3923,0553577808,8
3923,0684853205,8
3923,0767902890,7
4017,006000438X,10
4017,0060175966,9
4017,0060517794,10
4017,0060915544,8
4017,0060929871,9
4017,0060930187,10
4017,006093090X,10
4017,0060964049,9
4017,0064401774,10
4017,0140042598,10
4017,0140070206,10
4017,0140244824,10
4017,014028009X,9
4017,015600710X,10
4017,0156007754,9
4017,0156907399,9
4017,0312150601,5
4017,0312186886,8
